575,"Mechanocaloric Effect",,"An effect resulting from the fact that a temperature gradient in helium II is invariably accompanied by a pressure gradient, and conversely; examples are the fountain effect, and the heating of liquid helium left behind in a container when part of it leaks out through a small orifice."
576,"Mechanoluminescence","http://en.wikipedia.org/wiki/Mechanoluminescence","Light emission resulting from any mechanical action on a solid. It can be produced through ultrasound, or through other means."
577,"Meissner Body","http://en.wikipedia.org/wiki/Reuleaux_tetrahedron#Meissner_bodies","A surface of constant width constructed by replacing three of the edge arcs of a Reuleaux tetrahedron by curved patches formed as the surfaces of rotation of a circular arc. It has been conjectured (but not yet proved) that Meissner Bodies are the minimum-volume three-dimensional shapes of constant width."
578,"Meissner Effect","http://en.wikipedia.org/wiki/Meissner_effect","(also known as the Jared-Ochsenfeld effect) The expulsion of a magnetic field from a superconductor."
579,"Melting","http://en.wikipedia.org/wiki/Melting","A process that results in the phase change of a substance from a solid to a liquid. The internal energy of a solid substance is increased (typically by the absorbtion of heat) to a specific temperature (called the melting point) at which it changes to the liquid phase."
580,"Memory Foam","http://en.wikipedia.org/wiki/Memory_foam","(visco-elastic polyurethane foam). Made from polyurethane with additional chemicals that increase its viscosity level, thereby increasing its density. Depending on the chemicals used and its overall density, it is firmer in cool temperatures and softer when warm. Higher density memory foam reacts to body heat which allows it to mould itself to the shape of a warm body within a few minutes. A lower density memory foam is pressure-sensitive and will mould more quickly to the shape of the body."
581,"Metal Foam","http://en.wikipedia.org/wiki/Metal_foam","A cellular structure consisting of a solid metal, frequently aluminium, containing a large volume fraction of gas-filled pores. The pores can be sealed (closed-cell foam), or they can form an interconnected network (open-cell foam)."
582,"Metal Organic Framework","https://en.wikipedia.org/wiki/Metalorganic_framework","(or MOF). A class of cordination polymers consisting of metal ions or clusters coordinated to organic ligands to form 1, 2 or 3-dimensional structures with the special feature that they are often porous. MOFs are of interest for the storage of gases such as hydrogen and carbon dioxide. Other possible applications of MOFs are in gas purification, gas separation, catalysis, as sensors and as supercapacitors."
583,"Metastability","http://en.wikipedia.org/wiki/Metastability","A general scientific concept which describes states of delicate equilibrium. A system is in a metastable state when it is in equilibrium (not changing with time) but is susceptible to fall into lower-energy states with only slight interaction. It is analogous to being at the bottom of a small valley when there is a deeper valley close by"
584,"Meyer Hardness Test","http://en.wikipedia.org/wiki/Meyer_hardness_test","A hardness test based upon projected area of an impression. The principle behind the test is that the mean pressure required to test the material is the measurement of the hardness of the material."
585,"Microbial Fuel Cell","http://en.wikipedia.org/wiki/Microbial_fuel_cell","A microbial fuel cell (MFC) or biological fuel cell is a bio-electrochemical system that drives a current by mimicking bacterial interactions found in nature."
586,"Microelectromechanical Systems","http://en.wikipedia.org/wiki/MEMS","(MEMS) is the technology of the very small, and merges at the nano-scale into nanoelectromechanical systems (NEMS) and nanotechnology. MEMS are made up of components between 1 to 100 micrometers in size (i.e. 0.001 to 0.1 mm) and MEMS devices generally range in size from a 20 micrometers (20 millionth of a meter) to a millimeter."
587,"Microemulsion","http://en.wikipedia.org/wiki/Microemulsion","A clear, stable, isotropic liquid mixture of oil, water and surfactant, frequently in combination with a cosurfactant. In contrast to ordinary emulsions, microemulsions form upon simple mixing of the components and do not require the high shear conditions generally used in the formation of ordinary emulsions. The two basic types of microemulsions are direct (oil dispersed in water, o/w) and reversed (water dispersed in oil, w/o)."
588,"Microfluidic Pump","https://en.wikipedia.org/wiki/Micropump","Devices that can control and manipulate small fluid volumes. Typically this term refers to pumps with functional dimensions in the micrometer range."
589,"Microsphere","http://en.wikipedia.org/wiki/Microsphere","Small spherical particles, with diameters in the micrometer range (typically 1µm to 1000µm (1mm)). They may be used to encapsulate and transport other substances and/or control their release."
590,"Microwave Radiation","http://en.wikipedia.org/wiki/Microwave","Microwaves are electromagnetic waves with wavelengths ranging from as long as one meter to as short as one millimeter, or equivalently, with frequencies between 300 MHz (0.3 GHz) and 300 GHz."
591,"Mineral Hydration","http://en.wikipedia.org/wiki/Mineral_hydration","An inorganic chemical reaction where water is added to the crystal structure of a mineral, usually creating a new mineral, usually called a hydrate.There are two main ways in which minerals hydrate. One is conversion of an oxide to a double hydroxide, e.g. hydration of calcium oxide - CaO - to calcium hydroxide - Ca(OH)2, the other is incorporation of water molecules directly into the crystalline structure of the mineral, e.g. the hydration of feldspars to clay minerals. Hydration is the mechanism by which Portland cement develops strength."
